flowering_start,flowering_end,flowering_times,flowers_m2,nectar_ml,sugar_concentration_mol,sugar_concentration_perc,nectar_sugar_content_mg,pollen_mg,corolla_mm,protein,sugar_perc
0.536896569399511,0.34970986403019966,-0.062472417788141096,-0.16743096775751037,-0.3664073826099158,-0.0036463387472621405,,-0.1905133848924589,-0.34636219442366156,-0.16611671669779712,0.16987804911931723,-0.14675925781961055
0.41033086159812476,1.731729193152618,1.40105027013352,,-0.3666236176967694,-0.0036463387472621405,,-0.19137954087148767,-0.35284044704467726,-0.788467718676465,0.08727343645376325,-0.0011785163146989031
1.1697251084064424,-0.6430082456211149,-1.525995105709802,-0.42860349943197446,-0.2980978605608704,1.5763632290757317,0.6155573930161509,0.3334481634143263,,0.6706092487852686,0.16987804911931723,1.6112704018135966
,,,,-0.3644392965167315,,,,,-0.058929234945598166,,-0.0011785163146989031
0.6887754187611745,0.9920568761575208,0.4574632739735016,-0.4352305281239919,-0.2132930929103549,-1.350526644532936,1.1114592632673534,0.35627696041314055,0.8539347382676752,0.9133044455912371,-0.22009887001382886,-1.6689872113549116
-0.5009422345718566,0.5443604737657515,0.9196283333171841,-0.3997381379168886,-0.3653549110867671,-1.2638147831695987,-0.359800622197311,-0.18513700420916895,-0.16484145055986202,-0.6152023287903841,-1.2989783934390233,-1.2872196177416562
-0.3743765267704703,-0.6430082456211149,-0.3513255798779426,-0.4017219818165663,-0.26476279758909493,0.3226306977854628,-0.3492584906018348,0.09733543177298903,,-0.058929234945598166,-0.758569369841215,0.33179734995944604
1.1697251084064424,-0.039591355440904114,-0.9290319040575457,,2.4876802898139907,,,,,-0.037254320999352844,-0.758569369841215,-0.7494700318974701
0.005320596633688607,0.5248954127921963,0.5152339063914619,-0.4228801479488788,-0.33167932914483295,-0.7472664812154337,0.07074003216193836,-0.03764649614478431,-0.2857164035898693,1.8561092848479273,0.7245560510863606,-0.7600660057577628
1.1697251084064424,0.5443604737657515,-0.3513255798779426,-0.4042692027629683,-0.3360226859582581,-0.0036463387472621405,,-0.04505312709196408,,-0.058929234945598166,0.16987804911931723,-0.0011785163146989031
,,,,-0.36225753634587365,,,,,-0.058929234945598166,,0.256209681033634
0.435644003158402,-1.2269600748277705,-1.5452519831824556,-0.41800188314726117,-0.36088696401615444,0.5917086190779551,0.1567638259810249,-0.1658634082244671,-0.28225383292142975,5.412609393035903,-0.34747749074807593,0.6063997396640229
-1.133770773578788,-1.5384010504046535,-0.6594356194403975,-0.410750384123489,-0.36505929868260134,-0.0036463387472621405,0.4468832874885309,-0.18389933754609972,-0.2503286614344325,3.296947790216389,1.829062441218851,-0.0011785163146989031
0.9672199759242244,0.4081050469508652,-0.3320687024052892,-0.23564369266845195,-0.34630774706581874,-0.0036463387472621405,-1.8867229624860902,-0.08864315070675828,-0.3247122475674677,0.7495992741418334,-1.1048545616689998,-0.379832281604678
0.41033086159812476,-0.6430082456211149,-0.948288781530199,,-0.36434990022186137,1.1818320129354465,0.311944003066435,-0.17420489295275574,-0.24866678811171047,0.16053589208099667,0.1540090746578175,1.0173383901321598
1.1697251084064424,1.1477773639459623,0.24563762177431384,,-0.353393208925083,-0.0036463387472621405,,-0.12811485713763843,-0.195573366712957,-0.058929234945598166,-0.7274397588847629,-0.0011785163146989031
,,,,-0.3603123226853976,,,,,-0.058929234945598166,,0.5480845688563304
-0.3743765267704703,1.1477773639459623,1.4203071476061733,,-0.366370338118758,-0.0036463387472621405,,-0.190168417868741,-0.3532885879029923,-0.058929234945598166,1.09286251558193,-0.0011785163146989031
-2.6272461256351463,-1.8303769650079813,0.18786698935635354,-0.38800161048765863,-0.36413645366188957,-0.17710884265890317,-0.7338354512048083,-0.17989514020664774,,1.1966150775973234,0.16987804911931723,-0.08707470145870141
0.41033086159812476,-0.6430082456211149,-0.948288781530199,-0.1830906741003928,-0.3665685336022027,-0.0036463387472621405,,-0.19103064732362707,-0.3520698276707661,-0.20903601137779776,-0.2739457362897338,-0.10702423298573732
0.1318863044350749,-0.0590564164144593,-0.15875680515140828,3.0659163594113643,-0.3503092100763272,-1.3548182866337726,0.013390836282547981,-0.11575371055132638,-0.2843192556042708,1.000283649214416,1.2249173772111923,-1.1479019707266753
,,,,0.8759439383075689,,,,,-0.058929234945598166,,2.473430556497357
-1.918478161947383,-2.4337938551881924,-0.948288781530199,-0.19437607005777255,-0.3518043097644017,-0.4633975945903793,1.6697705525637752,-0.008713762962110598,0.7865916674151664,-1.5180062024073318,1.1289175858513416,-0.4530492965097747
0.41033086159812476,-0.039591355440904114,-0.3513255798779426,-0.26802848110136884,-0.366590573887198,-0.0036463387472621405,2.30229844829235,-0.19122153319402527,,-1.5180062024073318,0.04121953269664091,-0.0011785163146989031
-2.6272461256351463,0.5443604737657515,2.5372060410200725,-0.4139216912032358,-0.35376184821203976,-0.0036463387472621405,,-0.10559457746612377,,-0.2486833449710633,0.6672607207770453,-0.1290859495475783
0.41033086159812476,-0.039591355440904114,-0.3513255798779426,-0.08696386215534989,-0.3589143141330231,-0.0036463387472621405,,-0.1529724575460335,-0.3103584741287345,0.12262058429763889,0.16987804911931723,-0.048470769287888155
-1.133770773578788,-1.2464251358013259,-0.37058245735059603,0.5387418280585808,-0.365944860856724,1.0064848057619715,0.1770047186443391,-0.16241578358620543,,-0.058929234945598166,0.9760940895020825,1.02969174187989
0.005320596633688607,0.8363363883690793,0.8233439459539169,,3.0036575001634764,,0.1770047186443391,,,-0.42369847681103157,-0.7274397588847629,-0.0011785163146989031
0.9672199759242244,0.4081050469508652,-0.3320687024052892,-0.23564369266845195,-0.34241797536697827,-0.0036463387472621405,-1.8867229624860902,-0.08864315070675828,-0.3247122475674677,1.7620247873005639,-1.1048545616689998,0.221766307257277
0.41033086159812476,1.1477773639459623,0.8233439459539169,,-0.3599420658008759,-0.0036463387472621405,,-0.15942994091282098,-0.12350364388749399,-0.058929234945598166,-0.7274397588847629,-0.0011785163146989031
0.005320596633688607,0.2523845591624237,0.24563762177431384,-0.3464118597239256,-0.3649955751785978,-0.0036463387472621405,,-0.18474962169466544,-0.2847305329158812,-0.2845347184942755,-0.7274397588847629,-0.09977692208964173
0.41033086159812476,0.5443604737657515,0.2263807443016604,1.4033553643933723,-0.36619327375833843,0.4366063824482113,-0.26154795572747264,-0.18806977721566154,,-0.058929234945598166,-0.40189098904724924,0.4481130819461837
0.7900279850022837,0.5443604737657515,-0.062472417788141096,-0.2909326782776577,-0.3591950314056822,-0.0036463387472621405,-0.39648724014956854,-0.15585779922273407,-0.3193959730112112,-0.058929234945598166,-0.7274397588847629,-0.0011785163146989031
0.41033086159812476,-0.6430082456211149,-0.948288781530199,,-0.3570224359223591,0.4585247833448982,-0.24468054517471066,-0.16289789004753766,-0.22415379007060987,-0.058929234945598166,0.16987804911931723,0.47048149194363786
0.41033086159812476,-0.039591355440904114,-0.3513255798779426,4.944932090139622,-0.36631894514264907,-0.0036463387472621405,0.09266766588052915,-0.18943546928305044,-0.33490271041532743,-0.03480547471354696,-0.7274397588847629,0.5364264342953263
-0.3743765267704703,-0.039591355440904114,0.24563762177431384,,3.0036575001634764,,,,,-0.058929234945598166,0.08727343645376325,-0.0011785163146989031
-0.3743765267704703,-0.2537070261500112,0.03381196957512607,0.5868296589101799,-0.36207408725280604,-1.055477213261492,0.9529056040713906,-0.17853180851749462,-0.28225383292142975,1.8636009652882377,-2.448958310772105,-1.4787541240865145
,,,,-0.3386760488518167,,,,,0.17531508609468202,,1.619088500604565
1.1697251084064424,0.5443604737657515,-0.3513255798779426,-0.40091325637062347,-0.3666839513126935,-2.6319697430874194,,-0.19166804194472184,,-0.058929234945598166,3.0511602003164975,-2.68346431769685
0.536896569399511,0.34970986403019966,-0.062472417788141096,-0.16743096775751037,-0.3664222493346551,-0.0036463387472621405,,-0.1905133848924589,-0.34636219442366156,0.08278026490414345,0.16987804911931723,-0.09031199297241092
1.1697251084064424,-0.039591355440904114,-0.9290319040575457,,3.0036575001634764,,,,,-0.058929234945598166,-0.758569369841215,-0.0011785163146989031
-0.7540736501746291,1.731729193152618,2.2868666338755776,-0.3766427871079738,-0.3566786265071426,-1.1865652177085118,-0.3627524190440446,-0.13334216354380135,-0.27394961172391746,2.492189797109914,-0.15629492915638624,-1.3911972524277358
-3.4119535140037414,2.3351460833328286,4.905801970156445,-0.3937573266933581,-0.3665343440453633,-0.0036463387472621405,,-0.19101649805422222,-0.3540263413746655,-0.1893901725527863,0.16987804911931723,-0.11250682474640976
0.41033086159812476,1.731729193152618,1.40105027013352,,-0.34653602145090434,-0.0036463387472621405,,-0.09532540940825249,,-0.058929234945598166,-0.7274397588847629,-0.0011785163146989031
,,,,3.0036575001634764,,-0.20419875984808178,,,0.48822462785255194,0.16987804911931723,-0.0011785163146989031
0.10657316287479764,-0.7597986114624461,-0.8327475166942785,-0.39356715433116257,-0.35540279114031026,-0.0036463387472621405,-0.6326309878882364,-0.18087251775111632,-0.3200113211776028,0.532188581722405,-0.012969285650197298,-0.9707934370102939
1.9544324967750375,1.1477773639459623,-0.3513255798779426,,-0.3566433289255041,-0.0036463387472621405,,-0.143656161829881,0.11220628235046373,0.30584000691983526,-0.7274397588847629,-0.0011785163146989031
-0.8553262164157381,0.34970986403019966,0.9966558432077978,2.7417422057900582,-0.3656031648993479,-0.0036463387472621405,-0.756325331941822,-0.18649997708715824,,-0.028531798123479796,0.6672607207770453,-0.0011785163146989031
,,,,-0.3612877730912325,,,,,-0.32184197963112937,,-0.1574969445786879
-0.3743765267704703,-0.6430082456211149,-0.3513255798779426,,-0.3553765056912942,1.795547238042561,0.7842314985437707,-0.10058573543760456,,-0.058929234945598166,0.9407607775217319,1.8349545017880975
0.15719944599535216,0.15505925429464776,0.03381196957512607,-0.42788295947348814,-0.36658112157112027,-0.0036463387472621405,,-0.19117633445545784,,-0.058929234945598166,0.16987804911931723,-0.0011785163146989031
,,,,2.5421509223466896,,1.8873601486944045,,,0.01128225230076608,-0.758569369841215,0.0900672323998208
-0.3743765267704703,-0.6430082456211149,-0.3513255798779426,-0.1546283968289122,-0.3663403960051372,-0.0036463387472621405,,-0.1899830509586559,-0.3533369934235298,0.07787787803075621,0.16987804911931723,0.3274454304109423
0.41033086159812476,1.731729193152618,1.40105027013352,,-0.3463247112288273,-0.0036463387472621405,,-0.09532540940825249,,-0.2234596813505001,-0.7274397588847629,-0.43419809925780706
0.41033086159812476,0.5443604737657515,0.2263807443016604,1.4033553643933723,-0.3661630108336657,0.4366063824482113,-0.26154795572747264,-0.18806977721566154,,0.03840436364058289,-0.40189098904724924,0.503705429575396
,,,,3.136490690891973,,-0.20419875984808178,,,-0.03678170111349692,0.16987804911931723,0.19200375871699374
,,,,-0.3466241017310979,,,,,-0.26200070695126015,,1.077594783309257
-0.3743765267704703,-1.694121538193095,-1.391196963401228,0.8354795407531669,-0.36618216767090994,-0.4401296534191063,-0.9362443778379522,-0.18685574594603377,-0.29332612785144613,-0.052162631704479906,-0.3448285909139614,-0.4368561696513584
-2.6272461256351463,0.5443604737657515,2.5372060410200725,-0.4139216912032358,-0.3549466651530473,-0.0036463387472621405,,-0.10559457746612377,,-0.17780844229425163,0.6672607207770453,-0.8064861759834093
1.5494222318106015,-0.6624733065946701,-1.834105145272257,-0.431982509207443,-0.3666839513126935,-2.6319697430874194,,-0.19166804194472184,3.554296360329239,-0.15935177423953745,-0.9077894597206428,-2.68346431769685
-1.133770773578788,-1.8303769650079813,-0.948288781530199,-0.40821544490513384,-0.35557776251574247,-0.26478244624565045,-0.8013050934158563,-0.13345754530483486,-0.25457309559638885,-0.2617210771519442,0.05694715877280585,-0.4995016761851327
-0.3743765267704703,-0.3315672700442319,-0.04321554031548766,,-0.3531831921748618,0.49447096081546366,-0.21701799186818121,-0.10606437041547628,,0.09742468307071238,-0.758569369841215,-0.005951283311294738
-0.3743765267704703,-1.2464251358013259,-0.948288781530199,0.21171347585545,-0.36322118749629567,2.7818752783933123,1.5432649734180601,-0.1609000279089943,,0.119131080230164,1.3652241340956293,1.4393195991924692
,,,,-0.31448135847842823,-0.3436886894737114,-0.8620277714057993,0.15074664417226036,,0.017530182096352806,0.25107099054282916,-0.05542775056051742
1.1697251084064424,0.15505925429464776,-0.7364631293310113,-0.4285094284498147,-0.20563439049392773,-0.0036463387472621405,,0.48366233599873404,0.6289960398189167,-1.5180062024073318,-1.751934000902411,-0.7380316967529653
-0.3743765267704703,-0.039591355440904114,0.24563762177431384,-0.3327200641801518,-0.36667580915674985,-0.0036463387472621405,,-0.19162660976770166,,0.0008646196286150235,-0.3448285909139614,0.09703514417705607
-1.133770773578788,-1.2464251358013259,-0.37058245735059603,-0.36214795766126917,-0.35721726904822265,-0.9644339351403018,-0.09624733231040496,-0.1616679308860085,-0.2549421351864063,2.768032389511511,-0.7048932896437397,-0.9816921485768292
0.41033086159812476,1.1477773639459623,0.8233439459539169,,3.3406916453110935,,,,,-0.4029883942875428,-1.2989783934390233,0.29284347039289327
,,,,-0.35869673900803445,,,,,1.2958043915025574,,-0.2669723261236488
,,,,3.3406916453110935,,-0.20419875984808178,,,0.6656396986498022,0.16987804911931723,0.12339491611446134
0.41033086159812476,-0.6430082456211149,-0.948288781530199,,-0.3640579638774047,1.1818320129354465,0.311944003066435,-0.17420489295275574,-0.24866678811171047,-0.3778446091587315,0.1540090746578175,1.577194873660822
,,,,-0.30163200281865465,-0.3436886894737114,-0.8620277714057993,0.15074664417226036,,-0.058929234945598166,0.25107099054282916,-0.3482023139630501
0.41033086159812476,0.5443604737657515,0.2263807443016604,,3.3406916453110935,,,,,-0.33123805603955503,1.1378639493104354,-0.0543797735071094
0.8659674096831154,0.2523845591624237,-0.40909621229590293,-0.3453787873188179,-0.3623783569742104,1.4601957043233165,0.5261601170865121,-0.16595450572710976,0.021400117748681825,-1.5180062024073318,0.01881958129763466,1.7041837493993643
1.1697251084064424,-0.6430082456211149,-1.525995105709802,-0.42860349943197446,-0.3055986121000463,1.5763632290757317,0.6155573930161509,0.3334481634143263,,-0.03432924351408946,0.16987804911931723,1.189862587643098
0.41033086159812476,-0.6430082456211149,-0.948288781530199,-0.42866802539840604,-0.3403544698666874,-0.0036463387472621405,-0.5314265245716645,-0.07340896662987192,,0.879718408370891,0.1378320886769823,0.8604981263921492
,,,,-0.36501759664380634,,,,,-1.4415149871950486,,3.2684785912818723
-0.3743765267704703,1.731729193152618,1.9980134717857763,-0.25705906680799534,-0.36664775233261077,-0.0036463387472621405,-2.622985433114151,-0.19145916898619048,-0.3536583380027214,-0.843826591291414,0.16987804911931723,0.001371960230559484
1.1697251084064424,0.5443604737657515,-0.3513255798779426,-0.09792516665882395,-0.3471246879409503,1.240281081993272,0.3569237645404692,-0.06718414156801408,,-0.018646053602203155,-0.7274397588847629,1.8789496937990766
